The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city located in Homs province	initial
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city located in Homs province	reports
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city located in Homs province	troop
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city located in Homs province	destroyed
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city located in Homs province	carriers
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city located in Homs province	clashes
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city located in Homs province	dawn
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city located in Homs province	began
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city located in Homs province	outskirts
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city located in Homs province	rebelheld
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city located in Homs province	rebelheld city
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city located in Homs province	province
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city located in Homs province	city
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city located in Homs province	located
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city located in Homs province	Homs
A lieutenant who had defected was also killed in the clashes	lieutenant
