The Britainbased monitoring group said initial reports indicated that three troop 	carriers	 were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city located in Homs province
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the 	clashes	 that began at dawn on the outskirts of the rebelheld city located in Homs province
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at 	dawn	 on the outskirts of the rebelheld city located in Homs province
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that 	began	 at dawn on the outskirts of the rebelheld city located in Homs province
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the 	outskirts	 of the rebelheld city located in Homs province
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the 	rebelheld	 city located in Homs province
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the 	rebelheld city	 located in Homs province
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city located in Homs 	province	NOVAL
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld 	city	 located in Homs province
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city 	located	 in Homs province
The Britainbased monitoring group said initial reports indicated that three troop carriers were destroyed in the clashes that began at dawn on the outskirts of the rebelheld city located in 	Homs	 province
A 	lieutenant	 who had defected was also killed in the clashes
A lieutenant who had 	defected	 was also killed in the clashes
A lieutenant who had defected was also 	killed	 in the clashes
A lieutenant who had defected was also killed in the 	clashes	NOVAL
NOVAL	Regime	 forces launched an offensive on Rastan at the weekend but met with sharp resistance from rebels seeking the ouster of the regime of President Bashar alAssad
NOVAL	Regime forces	 launched an offensive on Rastan at the weekend but met with sharp resistance from rebels seeking the ouster of the regime of President Bashar alAssad
Regime forces 	launched	 an offensive on Rastan at the weekend but met with sharp resistance from rebels seeking the ouster of the regime of President Bashar alAssad
Regime 	forces	 launched an offensive on Rastan at the weekend but met with sharp resistance from rebels seeking the ouster of the regime of President Bashar alAssad
Regime forces launched an 	offensive	 on Rastan at the weekend but met with sharp resistance from rebels seeking the ouster of the regime of President Bashar alAssad
Regime forces launched an offensive on Rastan at the weekend but met with 	sharp	 resistance from rebels seeking the ouster of the regime of President Bashar alAssad
Regime forces launched an offensive on 	Rastan	 at the weekend but met with sharp resistance from rebels seeking the ouster of the regime of President Bashar alAssad
Regime forces launched an offensive on Rastan at the 	weekend	 but met with sharp resistance from rebels seeking the ouster of the regime of President Bashar alAssad
Regime forces launched an offensive on Rastan at the weekend but 	met	 with sharp resistance from rebels seeking the ouster of the regime of President Bashar alAssad
Regime forces launched an offensive on Rastan at the weekend but met with 	sharp resistance	 from rebels seeking the ouster of the regime of President Bashar alAssad
Regime forces launched an offensive on Rastan at the weekend but met with sharp 	resistance	 from rebels seeking the ouster of the regime of President Bashar alAssad
Regime forces launched an offensive on Rastan at the weekend but met with sharp resistance from rebels seeking the 	ouster	 of the regime of President Bashar alAssad
Regime forces launched an offensive on Rastan at the weekend but met with sharp resistance from 	rebels	 seeking the ouster of the regime of President Bashar alAssad
Regime forces launched an offensive on Rastan at the weekend but met with sharp resistance from rebels 	seeking	 the ouster of the regime of President Bashar alAssad
